Site,Link,Name,Author,Publisher,Year,Language
yakaboo.ua,https://www.yakaboo.ua/ua/a-station-on-the-path-to-somewhere-better.html,A Station on the Path to Somewhere Better,Бенджамін Вуд,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/doctor-s-orders.html,Doctor's Orders,Діна Ешфорд,Black Lace,2010,English
yakaboo.ua,https://www.yakaboo.ua/ua/seduced-by-moonlight-2079844.html,Seduced By Moonlight,Лорел Гамільтон,Bantam,2005,English
yakaboo.ua,https://www.yakaboo.ua/ua/one-breath-at-a-time.html,One Breath at a Time,Гвен Мастерс,Black Lace,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-complete-cat.html,The Complete Cat,Вікі Холлс,Transworld Digital,2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/artistic-licence-2070159.html,Artistic Licence,Вів’єн ЛаФай,Black Lace,2011,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-gift-of-shame.html,The Gift of Shame,Софі Хоуп-Уокер,Ebury Press,2008,English
yakaboo.ua,https://www.yakaboo.ua/ua/guilty-not-guilty-2087952.html,Guilty Not Guilty,Фелікс Френсіс,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/wicked-games.html,Wicked Games,Келі Лоуренс,Black Lace,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-diary-of-a-c-list-celeb.html,The Diary Of A C-List Celeb,Пол Хенді,Bantam,2011,English
yakaboo.ua,https://www.yakaboo.ua/ua/miracle-woman.html,Miracle Woman,Маріта Конлон-Маккенна,Bantam,2012,English
yakaboo.ua,https://www.yakaboo.ua/ua/dark-designs.html,Dark Designs,Мадленн Еліс,Black Lace,2010,English
yakaboo.ua,https://www.yakaboo.ua/ua/kiss-it-better.html,Kiss it Better,,Black Lace,2009,English
yakaboo.ua,https://www.yakaboo.ua/ua/mad-about-the-boy.html,Mad About The Boy,Матільда Медден,Ebury Press,2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/bound-feet-and-western-dress.html,Bound Feet And Western Dress,Панг-Мей Наташа Чанг,Transworld Digital,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/threesomes.html,Threesomes,,Ebury Press,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/chilli-heat.html,Chilli Heat,Кері Уільямс,Ebury Press,2008,English
yakaboo.ua,https://www.yakaboo.ua/ua/confessional.html,Confessional,Джудіт Ройкрофт,Ebury Press,2011,English
yakaboo.ua,https://www.yakaboo.ua/ua/risky-business-2083847.html,Risky Business,Лісет Аллен,Ebury Press,2011,English
yakaboo.ua,https://www.yakaboo.ua/ua/healing-passion.html,Healing Passion,Сільві Уельєт,Ebury Press,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/healing-passion.html,Healing Passion,Сільві Уельєт,Ebury Press,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/campaign-heat.html,Campaign Heat,Габріель Маркола,Ebury Press,2011,English
yakaboo.ua,https://www.yakaboo.ua/ua/packing-heat.html,Packing Heat,Катріна Мур,Ebury Press,2011,English
yakaboo.ua,https://www.yakaboo.ua/ua/entertaining-mr-stone.html,Entertaining Mr Stone,,Ebury Press,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-top-of-her-game.html,The Top of Her Game,Емма Голлі,Ebury Press,2010,English
yakaboo.ua,https://www.yakaboo.ua/ua/asking-for-trouble-2080080.html,Asking For Trouble,Крістіна Ллойд,Ebury Press,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-fragrant-heavens.html,The Fragrant Heavens,Валері Енн Уорвуд,Bantam,2012,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-seven-year-list.html,The Seven Year List,,Ebury Press,2011,English
yakaboo.ua,https://www.yakaboo.ua/ua/garden-of-desire.html,Garden of Desire,Емілі Дубберлі,Ebury Press,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/wicked-words-sex-on-the-move.html,Wicked Words: Sex... On The Move,,Ebury Press,2011,English
yakaboo.ua,https://www.yakaboo.ua/ua/black-lace-quickies-5.html,Black Lace Quickies 5,Various,Ebury Press,2007,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-butcher-the-baker-the-candlestick-maker.html,"The Butcher, The Baker, The Candlestick Maker",Сюзана Портной,Ebury Press,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/cassandra-s-conflict.html,Cassandra's Conflict,Фредріка Еллейн,Ebury Press,2008,English
yakaboo.ua,https://www.yakaboo.ua/ua/equal-opportunities.html,Equal Opportunities,Матільда Медден,Ebury Press,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-little-book-of-brexit-bollocks.html,The Little Book of Brexit Bollocks,Алістер Бітон,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/knigi/sport-i-aktivnyj-otdyh/avto-i-motosport/the-unknown-kimi-raikkonen.html,The Unknown Kimi Raikkonen,Карі Хотакайнен,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/exposure-2082531.html,Exposure,Роберт Білотт,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/lethal-agent.html,Lethal Agent,Вінс Флінн,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/myths-legends-an-illustrated-guide-to-their-origins-and-meanings.html,Myths & Legends. An illustrated guide to their origins and meanings,Філіп Вілкінсон,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-illustrated-mahabharata-the-definitive-guide-to-india-s-greatest-epic.html,The Illustrated Mahabharata. The Definitive Guide to India’s Greatest Epic,,DK (Dorling Kindersley),2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/engineers-from-the-great-pyramids-to-spacecraft.html,Engineers. From the Great Pyramids to Spacecraft,Адам Харт-Девіс,DK (Dorling Kindersley),2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/karlology-what-i-ve-learnt-so-far.html,Karlology. What I've Learnt So Far...,Карл Пілкінгтон,DK (Dorling Kindersley),2011,English
yakaboo.ua,https://www.yakaboo.ua/ua/happyslapped-by-a-jellyfish-the-words-of-karl-pilkington.html,Happyslapped by a Jellyfish. The Words of Karl Pilkington,Карл Пілкінгтон,DK (Dorling Kindersley),2011,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-gamers-survival-guide-get-game-fit-before-it-s-game-over.html,The Gamers' Survival Guide. Get Game Fit Before It's Game Over,Метт Мартін,DK (Dorling Kindersley),2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-frankenstein-teacher.html,The Frankenstein Teacher,Тоні Бредмен,Corgi Books,2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/cat-patrol.html,Cat Patrol,Пол Мей,Corgi Books,2001,English
yakaboo.ua,https://www.yakaboo.ua/ua/too-big.html,Too Big!,Джералдін Маккорен,Corgi Books,2011,English
yakaboo.ua,https://www.yakaboo.ua/ua/keeper-s-ball.html,Keeper's Ball,Роб Чайлдс,Corgi Books,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/ladies-can-t-climb-ladders.html,Ladies Can’t Climb Ladders. The Pioneering Adventures of the First Professional Women,Джейн Робінсон,"Transworld Digital, Doubleday",2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/dino-dog.html,Dino Dog,Мері Джейн Кларк,Corgi Books,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/dino-dog.html,Dino Dog,Мері Джейн Кларк,Corgi Books,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/great-goal.html,Great Goal!,Роб Чайлдс,Corgi Books,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/rocky.html,Rocky,Ребекка Ліль,Corgi Books,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/enter-the-aardvark.html,Enter the Aardvark,Джессіка Ентоні,"Transworld Digital, Doubleday",2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/follow-me-to-ground-2081724.html,Follow Me To Ground,Сью Рейнсфорд,"Transworld Digital, Doubleday",2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/snuff-2082664.html,Snuff,Террі Пратчетт,"Transworld Digital, Doubleday",2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/budinok-na-vulici-tredd.html,"Будинок на вулиці Тредд
The House on Tradd Street",Карен Уайт,Vivat,2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/the-coroner-s-daughter-2084981.html,The Coroner's Daughter,Ендрю Г'юз,"Transworld Digital, Doubleday",2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/if-you-were-here-an-uplifting-feel-good-story-full-of-life-love-and-hope.html,"If You Were Here. An uplifting, feel-good story – full of life, love and hope!",Аліса Петерсон,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/feathertide.html,Feathertide,Бет Картрайт,Ebury Press,2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/eda-sohranjajuschaja-molodost-recepty-dlja-zdorov-ja-i-dolgoletija.html,"Еда, сохраняющая молодость. Рецепты для здоровья и долголетия",Єлизавета Коняєва,Vivat,2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/akvarel-nye-pejzazhi-osnovy-tehniki-jeksperimenty-2104509.html,"Акварельные пейзажи. Основы, техники, эксперименты
Terry Harrison’s Complete Brush with Watercolour",Террі Харрісон,"Манн, Иванов и Фербер",2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/i-botaniki-delajut-biznes-1-2-udivitel-naja-istorija-osnovatelja-dodo-piccy-fedora-ovchinnikova-ot-provala-do-milliona.html,"И ботаники делают бизнес 1+2. Удивительная история основателя ""Додо Пиццы"" Федора Овчинникова. От провала до миллиона",Максим Котін,"Манн, Иванов и Фербер",2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/portrety-cvetov-ot-a-do-ja-prakticheskoe-rukovodstvo-po-risovaniju-akvarel-ju.html,"Портреты цветов от А до Я. Практическое руководство по рисованию акварелью
A-Z of Flower Portraits. An Illustrated Guide to Painting 40 Beautiful Flowers in Watercolour",Біллі Шоуелл,"Манн, Иванов и Фербер",2017,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/dinozavry-i-drugie-presmykajuschiesja-1891019.html,Динозавры и другие пресмыкающиеся,Олена Качур,"Манн, Иванов и Фербер",2018,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/spogadi-frontovika-odiseja-sirogo-koljaboranta.html,Спогади фронтовика. Одисея сірого «коляборанта»,Євстахій Загачевський,Мандрівець,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/extreme-measures-2087814.html,Extreme Measures,Вінс Флінн,Adult Publishing,2012,English
yakaboo.ua,https://www.yakaboo.ua/ua/persha-knizhka-pro-tilo.html,"Перша книжка про тіло
First Body",Клайв Гіффорд,КМ-БУКС,2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/charli-molodchina.html,"Чарлі-молодчина
Charlie Star",Террі Мілн,КМ-БУКС,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/metodi-ta-modeli-prijnjattja-rishen-u-mizhnarodnomu-biznesi-pidruchnik.html,Методи та моделі прийняття рішень у міжнародному бізнесі. Підручник,"Т. Терещенко, Н. Литвиненко",Центр навчальної літератури,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/metodi-ta-modeli-prijnjattja-rishen-u-mizhnarodnomu-biznesi-pidruchnik.html,Методи та моделі прийняття рішень у міжнародному бізнесі. Підручник,"Т. Терещенко, Н. Литвиненко",Центр навчальної літератури,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/ex-purgatory.html,Ex-Purgatory,Пітер Кланс,Ebury Press,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-lying-room.html,The Lying Room,Ніккі Френч,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-secrets-of-life-and-death.html,The Secrets of Life and Death,Ребекка Олександр,Ebury Press,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/osobistist-u-konteksti-moral-nogo-ta-profesijnogo-zrostannja.html,Особистість у контексті морального та професійного зростання,,Центр навчальної літератури,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/tamaruq.html,Tamaruq,Е. Дж. Свіфт,Ebury Press,2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-bear-and-the-nightingale-2088845.html,The Bear and The Nightingale,Кетрін Арден,Ebury Press,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/after-earth.html,After Earth,Пітер Девід,Ebury Press,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/oblik-v-bjudzhetnih-ustanovah.html,Облік в бюджетних установах,К. Безверхий,Центр навчальної літератури,2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/ex-communication-superheroes-vs-zombies.html,Ex-Communication. Superheroes vs Zombies,Пітер Кланс,Ebury Press,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-scorched-earth.html,The Scorched Earth,Дрю Карпішин,Ebury Press,2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/greta-i-giganti-istorija-nathnena-borot-boju-greti-tunberg-za-porjatunok-svitu.html,"Ґрета і Гіганти. Історія, натхнена боротьбою Ґрети Тунберґ за порятунок світу
Greta and the Giants. Inspired by Greta Thunberg's Stand to Save the World",Зої Такер,КМ-БУКС,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/children-of-fire.html,Children of Fire,Дрю Карпішин,Ebury Press,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/knigi/hudozhestvennaja-literatura/proza-zhanry-i-techenija/fantastika/civilizacija-statusa.html,Цивілізація статусу,Роберт Шеклі,Book Chef,2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/a-few-words-for-the-dead.html,A Few Words For The Dead,Гай Адамс,Ebury Press,2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/knigi/hudozhestvennaja-literatura/proza-zhanry-i-techenija/sovremennaja-proza/tajnaja-zhizn-pisatelej.html,Тайная жизнь писателей,Гійом Мюссо,Форс,2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/marketingova-dijal-nist-pidpriemstv-suchasnij-zmist-monografija.html,Маркетингова діяльність підприємств. Сучасний зміст. Монографія,,Центр навчальної літератури,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/knigi/hudozhestvennaja-literatura/klassicheskaja-proza/vino-iz-oduvanchikov.html,Вино из одуванчиков,Рей Бредбері,Форс,2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/the-winter-of-the-witch-2089158.html,The Winter of the Witch,Кетрін Арден,Ebury Press,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/vino-iz-oduvanchikov-2107656.html,"Вино из одуванчиков
Dandelion Wine",Рей Бредбері,Форс,2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/the-ocean-of-time.html,The Ocean of Time,Девід Вінгров,Ebury Press,2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/civilizacija-statusa-2107653.html,"Цивілізація статусу
The Status Civilization",Роберт Шеклі,Форс,2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/volch-ja-reka-2107654.html,"Волчья река
Wolfhunter River",Рейчел Кейн,Форс,2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/the-grace-year.html,The Grace Year,Кім Лігґетт,Ebury Press,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-rain-soaked-bride.html,The Rain-Soaked Bride,Гай Адамс,Ebury Press,2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/paris-by-starlight.html,Paris By Starlight,Роберт Дінсдейл,Ebury Press,2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/a-clockwork-heart-chronicles-of-light-and-shadow.html,A Clockwork Heart. Chronicles of Light and Shadow,Лізель Шварц,Ebury Press,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/cybill-disobedience.html,Cybill Disobedience,Сибіл Шепард,Ebury Press,2001,English
yakaboo.ua,https://www.yakaboo.ua/ua/libriomancer.html,Libriomancer,Джим Хайнс,Ebury Press,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-survivors-club.html,The Survivors' Club,Адріан Вокер,Ebury Press,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/a-christmas-angel-at-the-ragdoll-orphanage.html,A Christmas Angel at the Ragdoll Orphanage,Сьюзан Ламберт,Penguin,2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/impulse-2077661.html,Impulse,Дейв Бара,Ebury Press,2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/defiant.html,Defiant,Дейв Бара,Ebury Press,2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/codex-born.html,Codex Born,Джим Хайнс,Ebury Press,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/from-where-i-stand.html,From Where I Stand,Табіта Судзума,"Random House, Definitions",2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/sign-of-the-cross.html,Sign of the Cross,Кріс Кузнескі,Penguin,2007,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-history-of-love-1906735.html,The History of Love,Ніколь Краусс,Penguin,2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/robbie-williams-somebody-someday.html,Robbie Williams: Somebody Someday,"Марк МакКрам, Роббі Вільямс",Ebury Press,2002,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-stretford-enders.html,The Stretford Enders,Тревор Колган,"Random House, Definitions",2009,English
yakaboo.ua,https://www.yakaboo.ua/ua/a-voice-in-the-distance.html,A Voice in the Distance,Табіта Судзума,"Random House, Definitions",2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-anarchist-s-angel.html,The Anarchist's Angel,Ґарет Томпсон,"Random House, Definitions",2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/newes-from-the-dead.html,Newes from the Dead,Мері Хупер,"Random House, Definitions",2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/red-spikes.html,Red Spikes,Марго Ланаган,"Random House, Definitions",2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-gilded-chamber.html,The Gilded Chamber,Ребекка Кон,Penguin,2005,English
yakaboo.ua,https://www.yakaboo.ua/ua/crossing-the-boundary.html,Crossing the Boundary,Кевін Пітерсен,Ebury Press,2007,English
yakaboo.ua,https://www.yakaboo.ua/ua/up-in-the-attic.html,Up in the Attic,Пем Айрес,Ebury Press,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/up-in-the-attic-2082722.html,Up in the Attic,Пем Айрес,Ebury Press,2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/sex-a-user-s-guide.html,Sex: A User's Guide,Стівен Арнотт,Ebury Press,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/everfree.html,Everfree,Нік Саган,Penguin,2009,English
yakaboo.ua,https://www.yakaboo.ua/ua/after-you-2087211.html,After You,Джулі Буксаум,Bantam,2017,English
